block_id,street,barrio,tipo_c,traffic,n_lines_on,n_lines_walk,buses_hour_on,buses_hour_walk,score_n_lines_walk,score_buses_hour_walk
24923,CAÑADA DE GOMEZ,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
24924,"GARZON, EUGENIO, GRAL. AV.",Mataderos,AVENIDA,0.5,0,3,0.0,68.0,0.0,0.0
24925,LARRAZABAL,Mataderos,CALLE,0.25,1,5,19.1,163.2,0.0,0.0
24926,"ACOSTA, MARIANO",Villa Soldati,CALLE,0.25,1,1,20.0,14.5,0.0,0.0
24927,"PERON, EVA AV.",,AVENIDA,0.5,3,8,45.7,152.6,0.0,0.0
24929,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,80.7,0.0,0.0
24930,GUAMINI,Mataderos,CALLE,0.25,0,3,0.0,80.7,0.0,0.0
24931,SAN PEDRO,Mataderos,CALLE,0.25,1,3,3.6,98.2,0.0,0.0
24932,LARRAYA,Mataderos,CALLE,0.25,1,3,18.7,84.8,0.0,0.0
24933,MAR DULCE,Nueva Pompeya,CALLE,0.25,0,5,0.0,73.8,0.0,0.0
24934,BRAGADO,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
24935,COSQUIN,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
24936,SANTANDER,Parque Avellaneda,CALLE,0.25,1,7,20.0,158.3,0.0,0.0
24937,MOZART,,CALLE,0.25,1,7,20.0,158.3,0.0,0.0
24938,REMEDIOS,Mataderos,CALLE,0.25,0,5,0.0,163.2,0.0,0.0
24939,OLIDEN,Mataderos,CALLE,0.25,0,4,0.0,146.3,0.0,0.0
24940,HUBAC,Villa Lugano,CALLE,0.25,0,7,0.0,139.2,0.0,0.0
24941,GUARDIA NACIONAL,Villa Lugano,CALLE,0.25,0,7,0.0,139.2,0.0,0.0
24942,LARRAZABAL,Mataderos,CALLE,0.25,0,2,0.0,54.6,0.0,0.0
24943,LARRAYA,Mataderos,CALLE,0.25,1,3,18.7,68.0,0.0,0.0
24944,PIZARRO,Mataderos,CALLE,0.25,0,5,0.0,99.2,0.0,0.0
24945,"SUAREZ, JOSE LEON",Mataderos,CALLE,0.25,0,5,0.0,99.2,0.0,0.0
24946,"RODO, JOSE E.",Mataderos,CALLE,0.25,1,6,13.3,197.0,0.0,0.0
24947,"DE LA TORRE, LISANDRO AV.",Mataderos,AVENIDA,0.5,3,8,100.9,262.4,0.0,0.0
24948,CONDOR,Villa Soldati,CALLE,0.25,1,4,13.3,133.4,0.0,0.0
24949,RIVERA INDARTE AV.,Villa Soldati,AVENIDA,0.5,0,4,0.0,133.4,0.0,0.0
24950,ARTIGAS MANUEL DE,Mataderos,CALLE,0.25,0,2,0.0,65.4,0.0,0.0
24951,CARHUE,Mataderos,CALLE,0.25,0,3,0.0,80.7,0.0,0.0
24952,TANDIL,Mataderos,CALLE,0.25,0,4,0.0,146.3,0.0,0.0
24953,MURGUIONDO,Mataderos,CALLE,0.25,0,4,0.0,127.4,0.0,0.0
24954,"PERON, EVA AV.",,AVENIDA,0.5,3,8,45.7,152.6,0.0,0.0
24955,SANTIAGO DE COMPOSTELA AV.,Parque Avellaneda,AVENIDA,0.5,2,7,13.6,165.4,0.0,0.0
24956,MOZART,,CALLE,0.25,2,7,25.0,158.3,0.0,0.0
24957,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
24958,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,2,55.9,65.4,0.0,0.0
24959,CARHUE,Mataderos,CALLE,0.25,0,3,0.0,80.7,0.0,0.0
24960,"RAMIREZ, CARLOS M.",Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
24961,"BERG, CARLOS",Villa Soldati,CALLE,0.25,1,4,6.6,133.4,0.0,0.0
24962,MONTE,Mataderos,CALLE,0.25,0,5,0.0,83.8,0.0,0.0
24963,ALBARIÑO,Mataderos,CALLE,0.25,2,5,7.5,100.6,0.0,0.0
24964,SANTA CATALINA,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
24965,O'GORMAN,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
24968,"RABANAL, FRANCISCO, INTENDENTE AV.",Nueva Pompeya,AVENIDA,0.5,5,4,52.0,115.6,0.0,0.0
24969,ZELADA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
24970,MOLINA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
24971,"BILBAO, FRANCISCO",Mataderos,CALLE,0.25,1,3,3.6,98.2,0.0,0.0
24972,FONROUGE,Mataderos,CALLE,0.25,0,3,0.0,98.2,0.0,0.0
24973,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,5,4,48.1,133.4,0.0,0.0
24974,O'GORMAN,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
24976,SAENZ AV.,Nueva Pompeya,AVENIDA,0.5,7,9,91.0,114.9,0.0,0.0
24977,DIRECTORIO AV.,Mataderos,AVENIDA,0.5,3,7,91.2,171.7,0.0,0.0
24978,"SCHMIDL, ULRICO",Mataderos,CALLE,0.25,0,2,0.0,51.2,0.0,0.0
24979,"PAZ, GRAL. AV.",Mataderos,AVENIDA,0.75,4,2,69.1,51.2,0.0,0.0
24980,"PERON, EVA AV.",,AVENIDA,0.5,3,8,45.7,158.7,0.0,0.0
24982,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
24983,FRAGATA LA ARGENTINA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
24984,TAPALQUE,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
24985,"CARDENAS, CNEL. AV.",Mataderos,AVENIDA,0.5,0,6,0.0,169.1,0.0,0.0
24986,WHITE,Parque Avellaneda,CALLE,0.25,0,7,0.0,149.9,0.0,0.0
24987,MENDEZ,Villa Soldati,CALLE,0.25,0,4,0.0,84.5,0.0,0.0
24988,VARELA AV.,Villa Soldati,AVENIDA,0.5,1,4,19.9,84.5,0.0,0.0
24989,"CHILAVERT, MARTINIANO, CORONEL",Villa Soldati,CALLE,0.25,0,7,0.0,169.1,0.0,0.0
24990,"MARTI, JOSE",Villa Soldati,CALLE,0.25,0,7,0.0,169.1,0.0,0.0
24992,ESCALADA AV.,,AVENIDA,0.5,3,8,58.8,147.1,0.0,0.0
24993,PIZARRO,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
24994,FRAGATA TRINIDAD,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
24995,RIESTRA AV.,Villa Soldati,AVENIDA,0.5,0,1,0.0,14.5,0.0,0.0
24997,CORRALES,Villa Soldati,CALLE,0.25,1,1,13.3,35.6,0.0,0.0
24998,BERON DE ASTRADA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
24999,CHARRUA,Nueva Pompeya,CALLE,0.25,0,4,0.0,115.6,0.0,0.0
25000,"BARROS PAZOS, JOSE",Villa Soldati,CALLE,0.25,0,6,0.0,140.3,0.0,0.0
25001,PORTELA,Villa Soldati,CALLE,0.25,0,3,0.0,45.1,0.0,0.0
25002,CORVALAN,Mataderos,CALLE,0.25,0,5,0.0,89.3,0.0,0.0
25003,MONTE,Mataderos,CALLE,0.25,0,5,0.0,83.8,0.0,0.0
25004,VARELA AV.,Villa Soldati,AVENIDA,0.5,1,4,19.9,84.5,0.0,0.0
25005,"LAFERRERE, GREGORIO DE",Mataderos,CALLE,0.25,0,3,0.0,98.2,0.0,0.0
25006,POLA,Mataderos,CALLE,0.25,0,3,0.0,98.2,0.0,0.0
25007,ZELADA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25008,FRAGATA CEFIRO,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25009,FERRE,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25010,MATANZA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25011,MOZART,Villa Lugano,CALLE,0.25,3,7,33.6,158.3,0.0,0.0
25012,"RIVERA, FRUCTUOSO, GENERAL",Villa Soldati,CALLE,0.25,1,2,6.6,47.9,0.0,0.0
25013,CASTAÑON,Villa Soldati,CALLE,0.25,0,6,0.0,116.3,0.0,0.0
25014,ITAQUI,Villa Soldati,CALLE,0.25,0,6,0.0,172.4,0.0,0.0
25015,SAN PEDRITO,Villa Soldati,CALLE,0.25,1,6,13.3,172.4,0.0,0.0
25016,27 DE FEBRERO AV.,Nueva Pompeya,AVENIDA,0.625,2,6,5.8,84.9,0.0,0.0
25017,"VEDIA, AGUSTIN DE",Nueva Pompeya,CALLE,0.25,0,5,0.0,68.2,0.0,0.0
25018,IGUAZU,,CALLE,0.25,0,3,0.0,59.3,0.0,0.0
25019,"BATLLE Y ORDOÑEZ, JOSE P.T.",Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25020,MARTINEZ CASTRO,Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25021,CONDOR,Villa Soldati,CALLE,0.25,1,4,13.3,133.4,0.0,0.0
25022,PEDERNERA,Villa Soldati,CALLE,0.25,0,4,0.0,121.1,0.0,0.0
25023,BRAGADO,Mataderos,CALLE,0.25,0,6,0.0,184.5,0.0,0.0
25024,ANDALGALA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25025,HUBAC,Villa Lugano,CALLE,0.25,0,7,0.0,139.2,0.0,0.0
25027,"PERON, EVA AV.",,AVENIDA,0.5,3,8,45.7,158.7,0.0,0.0
25029,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25030,MONTIEL,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25032,"RODO, JOSE E.",Mataderos,CALLE,0.25,1,6,13.3,197.0,0.0,0.0
25034,VARELA AV.,Villa Soldati,AVENIDA,0.5,1,4,19.9,133.4,0.0,0.0
25035,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Villa Soldati,AVENIDA,0.5,6,6,114.2,172.4,0.0,0.0
25036,LAFUENTE,Villa Soldati,CALLE,0.25,1,7,12.0,186.9,0.0,0.0
25037,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,3,55.9,96.0,0.0,0.0
25038,"DELLEPIANE, LUIS, TTE. GRAL.",Parque Avellaneda,AVENIDA,0.5,4,7,32.9,158.3,0.0,0.0
25040,"JANER, ANA MARIA",Villa Soldati,CALLE,0.25,1,2,20.0,26.8,0.0,0.0
25041,"ACOSTA, MARIANO",Villa Soldati,CALLE,0.25,1,1,20.0,14.5,0.0,0.0
25043,PIZARRO,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25044,SALADILLO,Mataderos,CALLE,0.25,0,2,0.0,51.2,0.0,0.0
25045,ZUVIRIA,Parque Avellaneda,CALLE,0.25,0,7,0.0,100.3,0.0,0.0
25047,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,5,4,52.0,133.4,0.0,0.0
25048,"JANER, ANA MARIA",Villa Soldati,CALLE,0.25,1,2,20.0,26.8,0.0,0.0
25050,"RAMIREZ, CARLOS M.",Villa Soldati,CALLE,0.25,1,4,6.6,133.4,0.0,0.0
25051,RIVERA INDARTE AV.,Villa Soldati,AVENIDA,0.5,0,4,0.0,133.4,0.0,0.0
25053,ASCASUBI,Barracas,CALLE,0.25,0,1,0.0,14.7,0.0,0.0
25054,MATANZA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25056,"MAGALDI, AGUSTIN",Barracas,CALLE,0.25,0,5,0.0,128.9,0.0,0.0
25057,SAN PEDRO,Mataderos,CALLE,0.25,1,2,3.6,71.5,0.0,0.0
25058,LARRAZABAL,Mataderos,CALLE,0.25,1,2,19.1,71.5,0.0,0.0
25059,REMEDIOS,Mataderos,CALLE,0.25,0,4,0.0,112.1,0.0,0.0
25060,MURGUIONDO,Mataderos,CALLE,0.25,0,4,0.0,127.4,0.0,0.0
25061,"JANER, ANA MARIA",Villa Soldati,CALLE,0.25,1,1,20.0,14.5,0.0,0.0
25062,"ACOSTA, MARIANO",Villa Soldati,CALLE,0.25,1,1,20.0,14.5,0.0,0.0
25063,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,5,4,48.1,133.4,0.0,0.0
25064,"BERG, CARLOS",Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25065,MONTE,Mataderos,CALLE,0.25,0,5,0.0,83.8,0.0,0.0
25066,MIRALLA,Mataderos,CALLE,0.25,2,6,6.0,119.5,0.0,0.0
25067,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,3,55.9,96.0,0.0,0.0
25068,GUAMINI,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25069,"CASCO, HORACIO, DR.",Parque Avellaneda,CALLE,0.25,0,7,0.0,149.9,0.0,0.0
25071,"BILBAO, FRANCISCO",Mataderos,CALLE,0.25,1,3,3.6,84.8,0.0,0.0
25072,LARRAYA,Mataderos,CALLE,0.25,1,3,18.7,84.8,0.0,0.0
25073,ZELADA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25074,"SUAREZ, JOSE LEON",Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25075,MOZART,Villa Lugano,CALLE,0.25,3,7,33.6,158.3,0.0,0.0
25076,CASTAÑARES AV.,Villa Soldati,AVENIDA,0.5,0,1,0.0,14.5,0.0,0.0
25077,ASTURIAS AV.,Parque Avellaneda,AVENIDA,0.5,0,7,0.0,119.7,0.0,0.0
25080,ASCASUBI,Barracas,CALLE,0.25,0,1,0.0,14.7,0.0,0.0
25081,LUNA,Barracas,CALLE,0.25,0,2,0.0,30.2,0.0,0.0
25082,"CORREA MORALES, LUCIO",Villa Soldati,CALLE,0.25,0,4,0.0,84.5,0.0,0.0
25083,CULPINA,Villa Soldati,CALLE,0.25,0,1,0.0,35.6,0.0,0.0
25084,MOZART,Villa Lugano,CALLE,0.25,3,7,33.6,158.3,0.0,0.0
25086,GUARDIA NACIONAL,Villa Lugano,CALLE,0.25,0,7,0.0,139.2,0.0,0.0
25087,CASTAÑON,Villa Soldati,CALLE,0.25,0,2,0.0,47.9,0.0,0.0
25088,FRAGATA TRINIDAD,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25089,TAPALQUE,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
25090,COSQUIN,Mataderos,CALLE,0.25,0,6,0.0,169.1,0.0,0.0
25091,VELEZ SARSFIELD AV.,Barracas,AVENIDA,0.5,4,5,106.8,137.4,0.0,0.0
25092,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25093,MOLINA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25094,BERON DE ASTRADA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25095,"BONORINO, ESTEBAN, CNEL. AV.",,AVENIDA,0.5,0,4,0.0,115.6,0.0,0.0
25096,"GARZON, EUGENIO, GRAL. AV.",Mataderos,AVENIDA,0.5,0,2,0.0,54.6,0.0,0.0
25097,OLIDEN,Mataderos,CALLE,0.25,0,4,0.0,93.5,0.0,0.0
25099,PRIMERA JUNTA,Mataderos,CALLE,0.25,0,4,0.0,72.4,0.0,0.0
25100,ALBARIÑO,Mataderos,CALLE,0.25,2,5,7.5,89.3,0.0,0.0
25101,"PIZARRO, FRANCISCO",Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25102,"LAFERRERE, GREGORIO DE",Mataderos,CALLE,0.25,0,3,0.0,98.2,0.0,0.0
25103,FONROUGE,Mataderos,CALLE,0.25,0,3,0.0,84.8,0.0,0.0
25104,"CHILAVERT, MARTINIANO, CORONEL",Villa Soldati,CALLE,0.25,0,7,0.0,161.9,0.0,0.0
25105,PORTELA,Villa Soldati,CALLE,0.25,0,5,0.0,125.8,0.0,0.0
25106,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25107,"TABORDA, DIOGENES",Nueva Pompeya,CALLE,0.25,0,2,0.0,21.9,0.0,0.0
25108,ZELADA,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25109,FRAGATA TRINIDAD,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25110,"PIZARRO, FRANCISCO",Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25113,"PERON, EVA AV.",,AVENIDA,0.5,3,8,45.7,158.7,0.0,0.0
25114,CORVALAN,Mataderos,CALLE,0.25,0,4,0.0,72.4,0.0,0.0
25115,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,3,55.9,96.0,0.0,0.0
25116,MONTIEL,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25117,DIRECTORIO AV.,Mataderos,AVENIDA,0.5,3,6,38.0,197.0,0.0,0.0
25118,"DE LA TORRE, LISANDRO AV.",Mataderos,AVENIDA,0.5,3,6,100.9,197.0,0.0,0.0
25119,CONDOR,Villa Soldati,CALLE,0.25,1,4,13.3,133.4,0.0,0.0
25120,VARELA AV.,Villa Soldati,AVENIDA,0.5,1,4,19.9,133.4,0.0,0.0
25121,27 DE FEBRERO AV.,Nueva Pompeya,AVENIDA,0.625,2,2,5.8,19.2,0.0,0.0
25122,EREZCANO AV.,Nueva Pompeya,AVENIDA,0.5,1,3,3.4,97.8,0.0,0.0
25123,FERRE,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25124,CHARRUA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25126,ESCALADA AV.,,AVENIDA,0.5,3,10,58.8,160.8,0.0,0.0
25127,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Villa Soldati,AVENIDA,0.5,6,6,120.2,172.4,0.0,0.0
25128,"MARTI, JOSE",Villa Soldati,CALLE,0.25,0,7,0.0,179.7,0.0,0.0
25129,"BARROS PAZOS, JOSE",Villa Soldati,CALLE,0.25,0,4,0.0,97.4,0.0,0.0
25130,PERGAMINO,Villa Soldati,CALLE,0.25,0,4,0.0,97.4,0.0,0.0
25131,"ACOSTA, MARIANO",Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25132,BRAGADO,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25133,CARHUE,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25134,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,5,4,48.1,133.4,0.0,0.0
25135,RIVERA INDARTE AV.,Villa Soldati,AVENIDA,0.5,0,4,0.0,133.4,0.0,0.0
25136,"RAMIREZ, CARLOS M.",Villa Soldati,CALLE,0.25,1,4,6.6,133.4,0.0,0.0
25137,PEDERNERA,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25138,"RODO, JOSE E.",Mataderos,CALLE,0.25,1,6,13.3,197.0,0.0,0.0
25140,ZELADA,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25141,SALADILLO,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25144,CORRALES,Villa Soldati,CALLE,0.25,1,2,13.3,60.2,0.0,0.0
25145,CASTAÑON,Villa Soldati,CALLE,0.25,0,2,0.0,60.2,0.0,0.0
25146,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25147,FRAGATA CEFIRO,Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25148,"RIVERA, FRUCTUOSO, GENERAL",Villa Soldati,CALLE,0.25,1,6,6.6,116.3,0.0,0.0
25149,SAN PEDRITO,Villa Soldati,CALLE,0.25,1,6,13.3,172.4,0.0,0.0
25152,RIESTRA AV.,Villa Soldati,AVENIDA,0.5,0,1,0.0,14.5,0.0,0.0
25153,LACARRA AV.,Villa Soldati,AVENIDA,0.5,0,0,0.0,0.0,0.0,0.0
25155,HOMERO,Parque Avellaneda,CALLE,0.25,0,7,0.0,111.3,0.0,0.0
25156,PIZARRO,Mataderos,CALLE,0.25,0,5,0.0,99.2,0.0,0.0
25157,"PAZ, GRAL. AV.",Mataderos,AVENIDA,0.75,4,2,69.1,51.2,0.0,0.0
25158,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,5,4,52.0,133.4,0.0,0.0
25159,"BERG, CARLOS",Villa Soldati,CALLE,0.25,4,4,44.8,133.4,0.0,0.0
25161,"ACOSTA, MARIANO",Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25162,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,3,69.3,96.0,0.0,0.0
25164,PRIMERA JUNTA,Mataderos,CALLE,0.25,0,6,0.0,108.2,0.0,0.0
25166,"DELLEPIANE, LUIS, TTE. GRAL.",Villa Lugano,AVENIDA,0.5,4,10,34.5,231.1,0.0,0.0
25167,MONTE,Mataderos,CALLE,0.25,0,6,0.0,102.6,0.0,0.0
25168,POLA,Mataderos,CALLE,0.25,0,6,0.0,138.4,0.0,0.0
25169,"BATLLE Y ORDOÑEZ, JOSE P.T.",Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25170,LAGUNA,Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25171,ITAQUI,Villa Soldati,CALLE,0.25,0,6,0.0,172.4,0.0,0.0
25172,LAFUENTE,Villa Soldati,CALLE,0.25,1,6,6.0,172.4,0.0,0.0
25173,"ALVAREZ, CRISOSTOMO",Parque Avellaneda,CALLE,0.25,0,7,0.0,142.4,0.0,0.0
25174,"RODO, JOSE E.",Mataderos,CALLE,0.25,1,6,13.3,178.0,0.0,0.0
25175,"CARDENAS, CNEL. AV.",Mataderos,AVENIDA,0.5,0,8,0.0,190.8,0.0,0.0
25176,ZELADA,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25177,SIN NOMBRE OFICIAL (ALT. SARAZA AL 4200),Villa Lugano,CALLE,0.25,0,7,0.0,158.3,0.0,0.0
25178,MOZART,Villa Lugano,CALLE,0.25,3,7,33.6,158.3,0.0,0.0
25180,ZELADA,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25181,"SUAREZ, JOSE LEON",Mataderos,CALLE,0.25,0,4,0.0,109.4,0.0,0.0
25182,"CORREA MORALES, LUCIO",Villa Soldati,CALLE,0.25,0,2,0.0,60.2,0.0,0.0
25183,CASTAÑON,Villa Soldati,CALLE,0.25,0,2,0.0,60.2,0.0,0.0
25184,MOZART,Villa Lugano,CALLE,0.25,3,6,33.6,112.7,0.0,0.0
25187,"JANER, ANA MARIA",Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25188,MARTINEZ CASTRO,Villa Soldati,CALLE,0.25,0,1,0.0,14.5,0.0,0.0
25189,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,0.5,4,3,69.3,96.0,0.0,0.0
25190,"LASSERRE, AUGUSTO, ALTE.",Mataderos,CALLE,0.25,0,3,0.0,96.0,0.0,0.0
25191,BERON DE ASTRADA,Villa Soldati,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25192,O'GORMAN,Villa Soldati,CALLE,0.25,0,4,0.0,115.6,0.0,0.0
25193,TAPALQUE,Mataderos,CALLE,0.25,0,4,0.0,116.0,0.0,0.0
25194,ANDALGALA,Mataderos,CALLE,0.25,0,4,0.0,116.0,0.0,0.0
25195,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,4,0.0,109.4,0.0,0.0
25196,"SUAREZ, JOSE LEON",Mataderos,CALLE,0.25,0,4,0.0,109.4,0.0,0.0
25197,SIN NOMBRE OFICIAL (ALT. MOZART 2400),Villa Lugano,CALLE,0.25,0,7,0.0,158.3,0.0,0.0
25198,SIN NOMBRE OFICIAL (ALT. SARAZA 4200),Villa Lugano,CALLE,0.25,0,6,0.0,112.7,0.0,0.0
25199,CHARRUA,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25200,"BILBAO, FRANCISCO",Mataderos,CALLE,0.25,0,3,0.0,84.8,0.0,0.0
25201,LARRAZABAL,Mataderos,CALLE,0.25,2,2,22.7,71.5,0.0,0.0
25203,SIN NOMBRE OFICIAL (ALT. SARAZA AL 4200),Villa Lugano,CALLE,0.25,0,6,0.0,112.7,0.0,0.0
25205,PRIMERA JUNTA,Mataderos,CALLE,0.25,0,6,0.0,108.2,0.0,0.0
25206,MIRALLA,Mataderos,CALLE,0.25,2,6,6.0,102.6,0.0,0.0
25209,SAN PEDRITO,Villa Soldati,CALLE,0.25,1,6,13.3,116.3,0.0,0.0
25210,CONDOR,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25211,CULPINA,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25212,"PERON, EVA AV.",,AVENIDA,0.5,3,4,45.7,72.4,0.0,0.0
25213,ALBARIÑO,Mataderos,CALLE,0.25,2,4,7.5,72.4,0.0,0.0
25214,"LAFERRERE, GREGORIO DE",Mataderos,CALLE,0.25,0,3,0.0,84.8,0.0,0.0
25215,LARRAYA,Mataderos,CALLE,0.25,2,3,22.3,84.8,0.0,0.0
25216,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,0.25,0,4,0.0,109.4,0.0,0.0
25217,FRAGATA TRINIDAD,Mataderos,CALLE,0.25,0,4,0.0,109.4,0.0,0.0
25218,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,AVENIDA,0.5,2,4,19.5,133.4,0.0,0.0
25219,PEDERNERA,Villa Soldati,CALLE,0.25,0,4,0.0,133.4,0.0,0.0
25220,ESCALADA AV.,,AVENIDA,0.5,3,6,58.8,117.6,0.0,0.0
25221,ZELADA,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25222,FRAGATA HALCON,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25223,DIRECTORIO AV.,Mataderos,AVENIDA,0.5,4,6,65.3,197.0,0.0,0.0
25224,"GORDILLO, TIMOTEO",Mataderos,CALLE,0.25,0,6,0.0,197.0,0.0,0.0
25225,"GARZON, EUGENIO, GRAL. AV.",Mataderos,AVENIDA,0.5,0,2,0.0,54.6,0.0,0.0
25226,MURGUIONDO,Mataderos,CALLE,0.25,0,4,0.0,112.1,0.0,0.0
25228,ESCALADA AV.,Parque Avellaneda,AVENIDA,0.5,3,6,58.8,117.6,0.0,0.0
25229,ZUVIRIA,Villa Lugano,CALLE,0.25,0,5,0.0,100.0,0.0,0.0
25231,ZELADA,Mataderos,CALLE,0.25,0,5,0.0,147.2,0.0,0.0
25232,"PAZ, GRAL. AV.",Mataderos,AVENIDA,0.75,3,5,41.6,131.9,0.0,0.0
25235,FERRE,Nueva Pompeya,CALLE,0.25,0,3,0.0,97.8,0.0,0.0
25236,"BONORINO, ESTEBAN, CNEL. AV.",,AVENIDA,0.5,0,3,0.0,97.8,0.0,0.0
