block_id,lines
22510,093
22513,079
22514,091 150
22516,079
22517,037 046 079
22520,006 028 031 032 075 091 115 128 164
22521,006 009 075 115 128 160 164
22526,007 046 101
22528,150
22538,076
22543,004 113
22545,101
22547,007 046 050 056 086 097 101 103 145
22548,007
22549,020 070 095
22551,070
22555,015 085 119
22557,093
22559,055 092 126 180
22560,055 092 126 180
22561,049 063 088 180
22562,047
22568,150
22575,070
22577,007 101
22580,091 150
22587,020 070 095 134
22588,012 020 095
22593,150
22600,093
22604,045
22605,150
22606,150
22616,080
22620,117
22625,004
22626,007 046 101
22630,055 180
22633,049 063 088 180
22639,004
22640,101
22649,007 046 086 101 114
22656,023
22660,042 044 135 150
22661,150
22662,076
22663,076
22669,101 143 150
22680,055 092 126 180
22681,004 113
22689,012 020 070 095 134
22690,020 070 095 100 134
22695,007 046 101
22696,046
22704,012 020
22714,049 063 088 180
22715,047
22719,080
22728,150
22733,101
22739,007 101
22747,007 086 114
22749,012 020
22750,020 045 070
22752,150
22754,004
22770,046 090 188
22773,150
22777,070
22784,051 098 148 195
22787,150
22792,046 101 114
22795,070
22796,046 050 086 097 103 145
22797,055 092 126 180
22798,055 180
22801,008
22805,004
22813,150
22816,150
22817,070
22823,045 070
22824,004
22825,080
22826,042 044 135 150
22827,150
22828,150
22831,101
22832,046 101
22840,045 070
22853,046 050 097 103 145
22859,037 046 079
22860,046 193
22861,015 085 091 115 128 150 160
22866,004 113
22872,070
22876,046 193
22878,004 113
22883,046 193
22884,049 063 088 180
22886,046 188
22889,004
22890,004
22895,150
22896,150
22899,046 193
22902,046 193
22905,101 143 150
22909,046 193
22911,007 086 114
22917,046 188
22919,070
22923,046 193
22926,047
22929,008
22931,046 193
22950,046 188
22953,046 193
22955,047
22957,004
22958,004
22966,046 193
22971,150
22972,150
22975,046 193
22976,042 044 135 150
22978,004
22979,007 050 086 114 193
22981,004
22985,046
22986,046
22987,047 055 092 126
22988,047
22989,004
22991,070
22993,046
23004,193
23007,046
23009,070 188
23011,012 020
23015,004
23018,046
23020,150
23021,046
23022,046 188
23023,046 070
23024,180
23025,047 180
23028,046
23031,046
23033,150
23034,046 090
23037,046 193
23040,042 044 135 150
23044,150
23045,070 188
23047,046 150 193
23051,193
23055,047
23063,012 020 045
23073,080
23074,193
23086,012 020
23087,049 063 088 180
23094,193
23097,070
23099,070 150 188
23100,150
23105,004
23107,046 050 097 103 145
23111,046
23114,046 164
23116,070 150 188
23117,046
23119,004 113
23120,004
23124,004 080
23125,086 145
23126,070
23128,047
23130,004
23133,070 150 188
23134,150
23137,070
23138,070 188
23140,046 070 188
23141,070 188
23148,193
23149,047 055 092 126
23152,150
23161,008
23165,070
23172,193
23175,004
23176,004
23178,045
23181,180
23182,047
23184,047
23189,193
23191,076
23196,193
23198,046 070 188
23199,046 070
23201,047 180
23202,070
23203,070
23209,004 113
23210,004
23211,090
23213,070 150 188
23214,150
23216,004
23219,042 044 135 150
23225,193
23230,086 145
23237,070
23238,037 046 079
23241,045
23249,046 188
23259,046
23260,070
23266,006 042 150
23268,080
23271,046 070
23273,004
23275,049 063 088 180
23276,117
23283,046 070
23287,047
23295,006 042
23296,070 188
23297,004
23299,046 070
23303,006 044 135
23306,004
23307,046 070
23309,045
23313,046 070
23314,047 055 092 126
23317,145
23318,012 020 045
23319,046 188
23320,046
23321,113
23322,080
23324,006 042
23336,070 150 188
23339,004
23340,004
23341,006 042
23347,006 042
23352,047
23354,047
23355,047 180
23358,042 046 188
23359,070 188
23363,006 042
23364,006 044 135
23365,060
23367,046 050 097 103 145
23372,070
23373,070 188
23374,007 114 193
23375,145
23378,004
23381,070 150 188
23389,006 042
23390,060
23393,046 101 143 150
23401,047
23404,012 020
23406,113
23410,008
23411,047 180
23415,006 042 150
23416,004
23418,046 188
23419,042 070
23420,047
23421,047
23423,045
23426,006
23435,046 107
23437,046 070 090
23438,047 055 092 126
23439,047
23441,117
23445,046
23446,045
23449,012 020
23450,012 020 045
23453,049 063 088 180
23455,046 050 097 103 145
23467,113
23481,006 044 135
23485,080
23487,046 050 097 103 145
23488,060
23489,012 020
23502,180
23504,046 101 143 150
23509,047
23514,037
23516,004
23519,008 180
23521,113
23525,042 046 076 188
23535,086
23537,045
23538,045
23539,008 180
23548,046 070
23549,046 070
23552,006
23557,012 020 045
23561,047
23565,004
23566,004
23574,070
23575,042 046 188
23576,188
23578,113
23583,046
23584,047 055 092 126
23587,070 090
23590,047
23598,046 050 097 103 145
23600,045
23602,042 046
23607,046 070
23608,046
23614,004
23616,047
23623,006
23624,006 044 135
23636,047
23640,042 046 076 188
23641,042
23644,046 076
23645,046 101 143 150
23650,046
23651,020 045
23653,006
23655,049 063 088 180
23659,004
23661,076
23662,046 070
23663,046 070
23668,080
23669,045
23670,188
23671,042 046 179
23673,037
23679,007 101 114 145 180 193
23682,020 045
23683,004
23685,117
23686,046 050 097 103 145
23691,070
23696,113
23700,070
23703,006
23706,046 070 090
23709,005 008
23712,012 020 060
23714,070 090
23717,042 046 076 188
23721,004
23724,045
23726,046
23730,004
23732,020 045
23735,188
23736,028
23739,004
23742,047 055 092 126
23743,047
23748,101 143 150
23752,046 107
23760,044 135
23762,188
23770,180
23779,004
23780,004
23781,050 097 103 145
23791,049 063 088 180
23794,107
23796,045
23801,113
23807,020 045
23809,045
23813,107
23816,046 070
23817,046 070
23819,004
23822,007 101 145
23823,007 101 145
23824,042 046
23826,045
23829,047
23836,045
23837,037
23844,042 046
23845,006
23847,046 076
23849,080
23855,046
23864,008
23868,113
23872,188
23873,056 086 193
23877,046 076
23884,004
23886,046 070
23890,046
23893,020 045
23896,113
23898,070
23900,004
23909,107
23912,070
23916,055 092 126
23921,060
23924,070
23930,044 135
23931,046 050 097 103 145
23934,070
23935,070
23936,042 046
23941,070
23942,070 090
23943,180
23945,113
23951,028
23953,004
23954,046 101 143 150
23955,046 070
23956,046 070
23967,117
23968,020 045
23970,042 076
23971,042 046
23985,060
23986,012 020 060
23990,042 076 188
23992,046 070 090
23993,004
23994,004
23995,113
24001,180
24002,049 063 088 180
24004,042 046 076 188
24010,046
24011,046
24014,042 076 188
24015,004
24016,004 008 028 161
24017,042 076
24020,020 045
24026,006
24030,046 050 097 103 145
24033,023 046 076
24036,008
24040,006
24042,007 101 114
24044,007 101 145
24048,044 135
24054,004
24055,004
24057,080
24059,113
24062,046 076
24065,046 076
24066,042 076
24074,055 092 126
24077,047
24080,107
24083,042 046
24084,042 076 188
24085,046 101 143 150
24086,046 076
24087,045
24090,020 045
24096,188
24097,180
24102,046 050 097 103 145
24105,037 045 079
24108,046 070
24109,046 070
24116,113
24120,007
24121,007 101
24126,188
24127,042 046
24128,049 063 088 180
24132,046
24139,042 046 076 188
24140,042 076 188
24141,101 143 150
24146,046 070
24147,046 070
24148,180
24150,004
24151,004
24158,007 145
24161,117
24162,117
24165,113
24172,044 135
24175,047
24176,006
24180,020 045
24181,045
24183,007 145
24184,046 188
24186,008
24190,006
24194,004
24195,004
24196,004
24197,004
24198,046 070
24199,046 070
24207,028 044 076 091 115 135
24208,044 135
24218,113
24220,046 076
24223,055 092 126
24224,117
24226,063 080 180
24227,042 046
24228,042 046
24234,046 101 143 150
24235,023 076
24236,180
24238,046
24239,023 046 076
24245,049 063 088 180
24259,012 020 060
24262,020 045
24263,037 045 079
24268,113
24273,046
24278,055
24279,046 076
24280,042
24281,046 188
24282,032 042 044 046 070 164 177 178 179 188
24284,055
24288,063 180
24290,047
24291,180
24293,101 143 150
24294,023 076
24298,070
24303,007 101 145
24304,101
24305,046 050 097 103 145
24308,076
24310,020 060
24315,046 070 090
24317,007 056 114
24320,044 076 135
24321,006
24322,113
24324,006
24326,008
24328,042 046
24333,090
24337,007 056
24342,055 092 126
24343,117
24349,020 060
24353,049 063 088 180
24354,063 080 180
24357,049 063 080 088 180
24370,090
24371,107
24372,107
24373,180
24374,008
24378,020 037 045 079
24381,113
24384,117
24386,007 145
24387,046
24390,042 046 076
24391,042
24392,046 050 097 103 107 145
24405,007 145
24406,007 145
24408,063 080 180
24412,020 060
24416,007 056
24420,008 028
24424,090
24431,180
24432,180
24434,046
24436,020 060
24438,023 076 101 143 150
24441,006
24450,055 092 126
24451,055
24452,020
24457,055
24462,047
24463,006
24469,042 044 046 076 135
24474,020
24480,049 088
24482,076 091 115
24483,046 076
24485,046
24486,049 088
24487,046 050 097 103 107 145
24488,046
24492,044 076 135
24497,042 046
24498,042 044 046
24499,020
24503,046
24504,076
24507,107
24508,047
24512,063 180
24515,046
24522,020
24524,007 101 145
24528,180
24529,008
24531,046
24533,055 092 126
24540,117
24543,020
24544,020 037 045 079
24545,080
24546,063 080 180
24551,117
24571,049 088
24576,042 044 046 076
24578,070
24581,180
24582,008
24586,007 101 145
24587,007
24588,050 097 103 107 145
24589,107
24591,055
24593,007 145
24600,046
24601,046
24602,006
24609,046 070
24610,046 070
24612,007 145
24616,006
24622,007 056
24633,049 088
24640,050 097 103 107 145
24641,063 180
24642,063 080 180
24648,055 092 126
24656,076 091 115
24659,007 145
24660,007 145
24664,050
24667,046
24673,180
24676,046
24681,046
24682,046
24701,006
24707,076
24718,117
24724,180
24725,008
24726,055
24730,046 050 097 103 107 145
24731,107
24736,076
24737,101
24741,050 097 103 107 145
24742,047 050 107
24747,006
24753,076
24756,049 088
24760,063 180
24761,063 080 180
24766,117
24767,007 056
24770,076 091 115
24779,076 091 115
24791,008
24798,050
24800,046
24808,055 092 126
24810,180
24812,046
24815,020 037 045 079
24816,097 103 145
24818,076 091 115
24828,047 050
24831,076
24836,101
24840,055
24841,063 080 180
24842,006
24843,006
24847,070
24852,097 103 145
24854,180
24859,006
24864,049 088
24866,076 091 115
24872,097 103 145
24877,008 028
24880,006
24886,070
24895,047 050
24899,076
24900,076
24904,076 091 115
24909,050
24913,007 056
24918,008
24925,117
24927,097 103 145
24931,180
24932,117
24936,101
24937,007
24942,117
24943,117
24946,055 063 080 180
24947,063 080 180
24948,006
24954,097 103 145
24955,007 145
24956,007 101
24958,049 088
24961,006
24963,008
24968,076 091 115
24971,180
24973,076 091 115
24977,055 092 126
24979,008 028
24980,097 103 145
24988,006
24991,050
24992,047 050
24997,006
25004,006
25011,007 101 145
25012,006
25013,006
25014,006
25015,006
25021,006
25027,097 103 145
25032,055
25034,006
25035,023 076 101 143 150
25036,076
25037,049 088
25040,046
25041,046
25048,046
25050,006
25057,180
25058,117
25063,076 091 115
25066,008
25067,049 088
25071,180
25072,117
25075,007 101 145
25084,007 101 145
25087,006
25091,037 079
25100,008
25103,180
25113,097 103 145
25115,049 088
25117,055 092 126
25118,063 080 180
25119,006
25120,006
25126,047 050
25127,023 076 101 143 150
25134,076 091 115
25136,006
25138,055
25144,006
25145,006
25148,006
25149,006
25157,008 028
25162,049 055 088
25166,056 086 193
25172,076
25174,055
25178,007 101 145
25184,007 101 145
25189,049 055 088
25201,117 180
25206,008
25209,006
25212,097 103 145
25213,008
25214,180
25215,117 180
25218,076 091 115
25220,047 050
25223,055 092 126 180
25228,047 050
25239,006
25240,006
25247,049 055 088
25248,055
25257,086 193
25259,049 055 088
25262,076 101 143 150
25269,076
25276,006
25277,006
25286,006
25287,076
25301,076 091 115
25303,097 103 145
25304,008
25306,063 080 092 126 180
25313,008
25314,047 050
25318,055 092 126 180
25327,049 055 088
25329,055
25332,055
25335,008
25341,076
25346,180
25347,117
25349,117 180
25350,007 101 145
25353,076
25358,101 143 150
25362,076
25363,076
25368,006
25369,006
25370,076 091 115
25372,055 092 126 180
25377,097 103 145
25382,008
25385,008 047 050
25386,092 180
25391,008
25404,076
25408,097 103 145
25413,055 092
25422,055
25425,008
25427,076 091 115
25430,055
25433,101 143 150
25435,097 103 145
25437,086 193
25438,008 047 050
25441,007 101 145
25449,007 101 145
25453,008
25457,055
25458,063 080 126 180
25460,008
25466,076
25467,092 180
25470,117 180
25471,008
25474,117 180
25477,076
25478,076
25486,076
25487,055 092
25495,097 103 145
25496,117 180
25498,076
25499,126 180
25503,055
25508,076 091 115
25510,076
25511,076
25521,008
25522,063 180
25524,117 180
25526,008
25534,117
25535,101 143 150
25537,092 126 180
25538,126 180
25541,055
25542,008
25543,008
25544,097 103 145 180
25546,101 143 150
25547,008
25548,008
25549,080
25552,055 092
25557,092 180
25558,126 180
25561,008
25562,008
25566,076
25570,008
25577,055
25578,055
25582,076 091 115
25583,076
25587,008
25593,055
25594,101 143 150
25596,047 050 056 086 114
25601,063 126 180
25602,126 180
25608,076 091 115
25610,092
25614,008
25616,047 050
25620,008
25627,055 092
25631,008
25632,008
25633,080
25634,008
25635,008
25638,091 115
25640,008 050 056 086 193
25641,008
25643,117
25646,055
25647,055
25649,117
25650,047 050 056 086 114
25653,047 050
25654,101 143 150
25658,097 103 145 180
25660,008
25666,008
25673,063 180
25674,126 180
25681,092
25685,047 050
25688,008
25689,008
25690,008
25691,008
25694,055
25695,055
25703,008
25704,008
25709,080
25710,101 143 150
25727,008
25730,007 047 050 101 114
25731,007 101
25734,063 180
25735,126 180
25736,091 115
25742,047
25743,063 180
25746,117
25753,117
25754,007 047 050 101 114
25755,080 097 103 145 180
25757,092
25758,092
25763,080 145
25764,050 056 086 193
25767,008
25768,008
25769,008
25777,047 050 056 086 114 193
25778,126 180
25780,008
25781,008
25784,007 047 050 101 114
25790,117
25794,047
25804,117
25806,008
25807,117
25810,145
25811,145
25812,063 180
25813,092
25817,047
25819,007 047 050 101 114
25821,091 115
25827,080 097 103 145 180
25830,008
25831,008
25835,047
25837,047
25847,117
25848,008
25849,008
25850,008
25852,080 145
25854,091 115
25858,126 180
25867,117
25870,080 145
25871,007 047 050 101 114
25872,047
25874,047 114
25877,008
25881,063 092 180
25882,092
25886,007 047 050 101 114
25887,050 056 086 193
25889,180
25890,180
25891,008
25893,007 047 050 101 114
25894,047 114
25896,050
25897,080
25906,008
25907,008
25924,007 047 050 101 114
25925,050
25928,080 145
25932,117
25934,063 092 180
25936,056 086 193
25938,126 180
25939,007 047 050 101 114
25941,080 145
25942,091 115
25946,180
25947,180
25948,092 180
25949,008
25950,117
25953,180
25954,180
25956,008
25959,007 047 101 114
25960,007 047 050 101 114
25966,117
25974,008 117
25975,080 097 103 145 180
25978,063 180
25982,117
25983,007 047 050 101 114
25990,080 097 103 145 180
25991,080
25995,092
26001,145
26002,080 145
26004,092 180
26005,008
26006,008 117
26007,126 180
26008,180
26012,007 047 101 114
26014,080 145
26016,126 180
26019,007 050 101
26020,056 086 193
26023,117
26025,007 047 101 114
26030,145
26032,091 115
26033,063 180
26035,008
26041,080 145
26043,080 145
26048,007 050 056 101
26050,092
26056,008
26060,180
26061,092 180
26063,047 114
26065,117
26069,080 145
26070,050
26074,080 145
26077,007 047 101 114
26078,007 047 101 114
26079,063 180
26081,008
26082,117
26083,180
26085,091 115
26090,117
26096,180
26102,080 145
26105,080 145
26109,092
26111,126 180
26118,050
26122,007 050 056 101
26128,117
26130,080 145
26132,007 047 101 114
26133,047 114
26138,092
26139,050
26144,117
26146,047
26152,080 097 103 145 180
26156,008
26157,080 145
26164,180
26166,080 145
26171,117
26176,007 101 114 143
26179,092
26180,091 115
26181,050
26185,007 050 056 086 101
26193,047 114 143
26197,117
26200,091 115
26204,126 180
26207,092
26208,047
26215,080 145
26218,008
26219,145
26220,092 126 180
26225,007 101 143
26229,117
26232,050 080 145 185
26236,114
26237,050 097 103 180 185
26238,180
26242,092
26244,050 056 086
26245,050
26246,117
26248,047
26249,114 143
26250,008
26259,080 145
26264,145
26265,097 103 180 185
26268,007 101 143
26271,050 056 086
26274,050 056 086 193
26275,097 103 180 185
26276,180
26278,143
26279,143
26282,114 143
26284,114 143
26285,114 143
26286,092
26289,114 143
26291,047 143
26294,114 143
26295,056 086 193
26296,117
26299,143
26300,143
26301,101 143 150
26303,143
26305,050 080 145 185
26310,097 103 180 185
26311,092 126 180
26312,008
26315,080 145
26322,145
26324,143
26327,092 097 103 126 180 185
26334,143
26336,050
26337,080 145
26338,050 080 145
26339,080 145
26340,050
26343,145
26349,092 097 103 126 180 185
26355,008
26360,008
26363,056 080 086 145 193
26366,092 097 103 126 180 185
26367,092
26369,050 080 145 185
26375,080
26379,008
26382,008
26383,050
26384,080 145
26385,008
26390,008 050 080 145 185
26391,092 097 126 180 185
26392,056 086 193
26393,143
26395,008
26398,008
26402,086 193
26403,080
26404,008
26406,143
26407,056 080 117 145
26411,008
26417,008
26423,097
26424,092 097 126 180 185
26429,050 080
26433,080 145
26435,056 080 117 145
26439,080 145
26442,008
26443,097
26444,008 050 080 145 185
26453,008
26454,008
26460,091 115
26462,143
26463,056 080 117 145
26464,080 143
26469,080 185
26471,008
26472,008 021 028 097
26473,008 050 080 145 185
26475,080 117 143 145
26477,056 080 086 193
26478,080 145 185
26482,050 080
26486,097
26487,008
26491,008
26492,101 114 143 150
26501,056 086 193
26503,080 117 143 145
26504,080 143 185
26505,056 080 145 185
26506,056
26509,080 117 143 145
26512,097
26513,021 097
26514,080 185
26519,008
26520,008
26522,056 080 086 185 193
26527,050 080
26528,008
26530,145
26537,050
26539,056 080 086 185 193
26542,056
26543,056 080 117 143 145 185
26545,080 117 143
26548,145
26549,086 185 193
26551,080 117 143
26552,080 117 143
26553,008
26556,008 050
26557,008
26559,021 097
26565,080 185
26566,080
26571,145
26572,080 117 143 145 185
26576,047
26577,080 185
26579,056 185
26580,185
26581,080
26582,080 117 143 145 185
26585,050
26586,080 117 143
26587,080 145
26588,008 050
26589,056 086 193
26592,097
26594,080 185
26603,056 185
26606,080 185
26608,145
26611,145
26614,047
26618,008
26619,008 050 080 145 185
26620,080 117 143 185
26626,008 050 080 185
26628,080 117 143
26629,080 117 185
26630,185
26632,008 050 080 145 185
26634,080 185
26635,080 185
26636,050 185
26637,050
26641,097
26646,185
26648,185
26650,080 185
26656,117
26657,080 143
26660,145
26661,080 117 143 185
26669,145
26670,185
26672,047
26674,185
26677,080 185
26678,185
26679,008 050 080 185
26680,008 050 080 145 185
26685,008 028 097
26686,185
26687,185
26690,185
26695,117 185
26696,080 143
26699,185
26700,080 185
26701,080 117 143 185
26704,080 145 185
26706,101 114 143 150
26709,185
26712,117
26714,185
26718,047
26724,145
26725,080 185
26726,080 145 185
26730,080 143
26732,185
26733,185
26735,145
26740,117 185
26741,080 143
26743,185
26745,091 115
26750,101 114 150
26754,101
26756,117 185
26758,008 028 097
26762,080 143
26764,145
26765,185
26766,185
26771,091 115
26774,080 143
26778,101 145
26779,101
26786,117
26788,145
26789,114 150
26791,101
26794,185
26797,091 115
26799,185
26803,047
26805,117 185
26815,080 143
26821,080 143
26822,080
26823,117
26824,117 185
26827,185
26828,145 185
26829,091 115
26840,091 115
26850,047
26853,145
26860,117 185
26861,143
26867,080 143
26871,117 185
26872,114 145 150
26881,080 143
26882,143
26888,080
26895,117 185
26898,117 145 185
26899,117 145 185
26901,117 185
26902,117 185
26907,145 185
26908,080 143
26909,047 091 117 145 185
26915,047 114 117 145 150 185
26918,091
26920,117 185
26921,117 185
26922,117 185
26924,080
26933,117 185
26937,143
26939,117 185
26940,117 185
26945,080 143
26952,080 145
26955,047 091 114 117 145 150 185
26956,117 185
26964,117 185
26965,091
26969,143
26972,091 101 117 185
26976,117 185
26979,117 185
26981,091
26982,091
26985,117 185
26986,117 185
26988,047 091 114 117 145 150 185
26991,091 101
26992,145
26993,080 143
26996,091 101
27003,080 145
27006,047 091 114 117 145 150 185
27012,091 101
27018,143 145
27020,091
27021,117 143 185
27022,117 185
27023,091
27024,117 143 185
27027,143 145
27033,091 101
27036,091 101
27037,145
27038,080
27041,091
27042,091 101
27043,091 115
27045,091 115
27046,047 091 114 117 145 150 185
27053,080
27063,091 101
27064,143
27068,091 101
27070,143 145
27075,145
27076,143 145
27080,047 091 114 117 145 150 185
27084,143
27085,080
27088,091
27090,091
27092,091
27093,091 101
27094,143
27095,080 143
27102,047 091 114 117 145 150 185
27109,091 101
27113,143 145
27115,091 101
27123,143
27124,143 145
27130,080
27131,091 101
27138,091 101
27140,047 091 114 117 145 150 185
27141,114 117 145
27143,080
27147,047 091 114 117 145 150 185
27150,047 114 117 145 150
27155,143
27156,143 145
27159,151
27161,143 145
27165,091 150
27169,091 150
27170,091 101
27173,080
27176,091 101
27182,080
27183,143
27189,047 114 117 145 150
27190,047 091 114 117 145 150 185
27193,091 101
27194,143 150
27195,143 145
27196,047 114 117 150
27200,047 091 114 117 145 150 185
27202,091 101
27203,150
27204,047 091 114 117 145 150
27206,145
27213,091 101
27214,080
27215,080
27216,091 101
27217,091 101
27218,047 114 117 145 150
27220,143
27222,150
27224,150
27227,080
27230,143 150
27233,047 114 117 150
27237,145
27240,091 115
27244,091 101
27246,150
27247,150
27249,145
27254,143
27256,091
27259,143 150
27260,143
27261,047 091 114 115 117 150
27264,080
27272,145
27275,091 101
27278,145
27279,150
27281,091 101
27282,047 091 114 115 150
27285,091
27286,047 091 114 117
27290,080
27296,145
27298,008 028
27299,047 091 114 115 150
27300,047 091 114 117
27302,145
27303,091 101
27311,080
27314,047 091 114 115 117
27315,091 101
27319,145
27322,047 091 114 115 150
27323,145
27324,145
27327,080 145
27328,145
27331,117
27333,047 091 101 114 115 117 150
27335,080 145
27339,145
27346,117
27347,080 145
27348,091 101 114 117
27350,080 145
27356,145
27359,080 117 145
27360,080 145
27361,091 101 114 117
27362,145
27370,080 117 145
27373,145
27374,145
27375,091 101 114
27382,080 091 114 117 145
27383,145
27384,091 101 114 117
27391,080 091 114 117 145
27395,091 101 114 117
27397,021 028
27399,080 091 114 117 145
27403,080 091 101 114 117 145
27404,080 091 114 117 145
27407,021 028
27408,080 091 101 114 117 145
27409,080 091 101 114 117 145
27410,021 028
27412,021 028
27414,021 028
27428,133
27434,101 143 150
27435,046 101 143 150
27436,046 101 143 150
27438,101 114 143 150
27439,076 091 115
27441,076
27442,023 076
27473,140
27486,022 026 108
27523,017 110
27528,034
27530,047 050
27536,007 101
27539,100 194
27543,033 045 143
27554,090 107
27555,047 108 109
27556,103 111 129
27557,006
27558,059 108
27565,042 046 070 177
27567,080 087
27568,041 067
27571,057 078 105 146
27572,109 135
27573,002
27574,092
27575,047 091 114 117 145 150 185
27576,020 129
27579,118
27580,109
27581,076
27583,065 145
27588,004 046 053 062 129 143
27589,033
27590,053 106 181
27602,151
27604,151
27608,019
27610,019
27621,019
27622,019
27624,019
27625,019 071 130 151
27626,019 057 071 151 194
27631,034 160 166
27636,059 060 068 133 152 161 168 184
27641,076
27643,076
27647,071 130
27648,110
27650,071 110 130
27651,029
27652,110
27653,110
27654,093 110
27655,093 110
27657,110
27658,110
27680,107 114
27686,160 194
27687,010 037 041 059 060 093 095 108 118 194
27688,041 059 060 067 093 095 108 118 194
27689,008 033 074 086 143 159
27691,004 055 088 126 180
27692,034 099 166 172
27701,105
27702,105
27704,107
27705,107
27706,107
27707,025 107
27708,107
27709,107
27710,107
27716,107 114
27717,107
27718,105 107
27719,105
27723,025 107
27726,107
27733,044 065
27734,080
27735,080
27736,080
27737,080
27738,080
27746,019 076
27747,044 065
27748,019
27765,015 029 055 059 060 064 118
27789,007 145
27790,007 145
27791,007 101 145
27792,047 050 114
27794,007 047 050 101 114
27802,101 143 150
27822,008
27823,008
27824,008
27825,005 008
27826,008
27835,080
27837,023
27838,023
27840,022 024 126
27841,022 024 126
27842,012 039 041 059 060 067 093 095 108 111 118 194
27843,012 039 111 194
27844,059 060 093 095 108 118
27846,012 039 041 067 093 095 108 111 118 194
27847,029 039 041 064 067 093
27848,039 108 111 152
27849,059 160
27855,042 107
27860,107
27864,039
27868,029 053
27869,113 133
27874,181
27877,041 067 110
27878,041 067
27879,041 067
27881,047 065
27882,105 135 146
27884,133
27885,133
27886,050 101
27888,133
27889,007 050 101
27990,050 101 133
27991,050 101 133
27992,007
27994,108
27995,045 053 129 148
27996,065
27999,113 133
28001,090 145
28003,182
28006,050 086 117 193
28007,086 193
28008,080 086 145 193
28010,002
28012,029 064 074 093 103 159
28015,008 029 064 086 111
28016,086
28017,074 093 129 159
28018,002 008 022 024 086 103 126
28019,002 074 093 103 111 129 159
28020,129
28024,129
28025,022
28031,129
28033,002
28035,029 033 061 064 129 130 152
28036,093 124
28044,002 015 065 088 119
28046,017 110
28049,061 067 092 093 124 130
28050,017 110 124
28053,006 009 022 033 045 070 108 115 132 143
28054,006 008 009 022 023 028 050 056 070 101 106 108 115 126 132 150
28055,045
28056,020 045 129
28057,022 026 033 045 091 108
28060,022 026 033 045 091 108
28063,006 007 033 092 115 126 143 150
28064,006 007 115 126 150
28066,006 033 115 126 150
28067,033 045
28068,076
28070,151 168
28075,020 045
28080,020 129
28082,129
28083,129
28088,009 020 070
28089,132
28090,033 045 132 143
28093,004 055 088 126 180
28099,130
28101,034
28104,020 129
28106,045 152
28107,020 129
28111,045 095 100
28112,095 100 134
28113,062 092 093 130
28114,010 037 041 059 060 092 093 095 102 108 110 118
28130,117
28131,117
28143,008
28147,180
28149,047 180
28151,076 193
28152,193
28155,076
28156,080
28157,151 184
28163,065 145
28164,065 145
28165,015 065 105 145 146
28166,015 065 105 119 145 146
28167,015 065 119 145
28168,015 065 119 145
28169,015 065 119
28170,015 065 071 119
28171,015 065 071 119 145
28177,145
28178,065 145
28179,015 065 105 119 145 146
28180,047 050
28181,007 047 050 101 114 145
28183,007 101 145
28184,007 101
28185,007 145
28186,007 101 145
28187,007 101 145
28188,047 050 114
28189,062 067 092 093 130
28197,046
28201,022 033 045 091
28203,022 026 033 045 091 108 129
28204,022 033 045 091
28206,022 033 045 091
28207,022 033 045 091 108 129
28209,033 092
28302,143
28303,007 033
28304,007 033
28305,033
28306,033
28308,007 033
28326,021 028 117
28393,021 028 117 161
28397,004 021 028 185
28415,021 028 117
28422,021 028 080 117
28444,117
28446,004 021 028 185
28459,044 076 091 115 135
28470,028 117
28476,021 028 117
28485,117
28486,117
28488,004 021 028 185
28512,028
28522,028 042 107
28527,021 028
28537,002 004 008 021 028 185
28542,097
28544,107
28545,145
28559,070
28560,042 047 071 076 078 087 093 108 111 119 176
28561,019 065 071 076 087 090 111 119 127
28562,019 042 065 071 076 087 090 093 108 111 119 127
28563,019 042 047 065 071 076 087 090 093 108 111 119 127 176
28564,019 042 044 047 063 065 071 076 078 087 090 093 108 111 123 127 176
28573,134
28605,109
28609,034 099 108 166 172
28612,021 028 117 161
28613,021 028 117 161
28614,021 028 117
28622,132 133
28644,023
28645,023
28655,008 033 045 143
28659,046 070 090
28660,046 070 090
28661,046 070 090
28662,046 070
28664,090 107
28665,090 107
28666,090 107
28670,092 093
28673,107
28674,022
28675,007 050 056
28677,022 050 056 091 103 105 126
28678,007 008 022 028 029 056 064 086 091 105 111 126
28679,033 037 045 160 166
28680,033 037 045 160 166
28681,033 037 045 160 166
28682,033 037 045 160 166
28683,033 037 045 160 166
28684,015 055 059 060 064
28687,047 117 145 185
28688,047 101 145 185
28717,047 091 101 114 115 117
28819,047 114 117 145 150
28820,008 039 075 101 106 108 150 152
28822,091 115
28823,091 115
28824,091 115
28827,091 115
28832,091 115
28834,091 115
28835,091 115
28837,091 115
28847,114 150
28849,145 185
28850,047 117 145 185
28854,028 033 034 037 042 045 107 160 166
28855,028 033 034 037 042 045 107 160 166
28857,028 033 034 037 042 045 107 160 166
28862,028 033 034 037 042 045 107 160 166
28863,028 033 034 037 042 045 107 160 166
28864,028 033 034 037 042 045 107 160 166
28865,028 033 034 037 042 045 107 160 166
28866,037 160 166
28867,160
28897,033 037 045 160 166
28904,008
28905,025 086 152
28906,025 029 033 053 064 086 152
28907,025
28909,025
28912,025
28913,006 026 050 140 146 180
28918,132
28919,010 017 059
28922,075
28926,010 017 039 059
28927,010 017 039 059
28928,010 017 039 059 067 129
28929,132
28930,039 067 070 100
28931,070 100 152
28933,070 100 152
